customer_id,customer_name,country,segment,signup_date,plan_type,monthly_revenue,partner_id
C00365,Larsen Revision ApS,DK,SMB,2023-05-26,basic,655,P002
C00366,Larsen Consulting ApS,DK,SMB,2023-05-11,basic,638,P003
C00367,Christensen Consulting ApS,DK,SMB,2023-05-08,basic,702,
C00368,Sørensen Regnskab ApS,DK,MID,2023-05-25,basic,659,P003
C00369,Christensen Økonomi ApS,DK,SMB,2023-05-11,basic,607,P003
C00370,Nielsen Regnskab ApS,DK,ENT,2023-05-16,enterprise,4966,
C00371,Pedersen Regnskab ApS,DK,MID,2023-05-08,premium,2435,
C00372,Andersen Økonomi ApS,DK,SMB,2023-05-19,basic,651,P003
C00373,Jensen Revision ApS,DK,ENT,2023-05-22,premium,1534,
C00374,Holm Regnskab ApS,DK,SMB,2023-05-09,premium,1278,
C00375,Larsen Revision ApS,DK,SMB,2023-06-05,basic,632,P001
C00376,Mortensen Consulting ApS,DK,ENT,2023-06-27,premium,1828,
C00377,Christensen Bogføring ApS,DK,SMB,2023-06-08,basic,521,P001
C00378,Nielsen Consulting ApS,DK,MID,2023-06-07,premium,2290,
C00379,Pedersen Bogføring ApS,DK,SMB,2023-06-27,premium,1404,
C00380,Andersen Bogføring ApS,DK,ENT,2023-06-03,enterprise,6516,P002
C00381,Jensen Bogføring ApS,DK,SMB,2023-06-19,premium,2016,P003
C00382,Andersen Consulting ApS,DK,SMB,2023-06-12,basic,593,P001
C00383,Pedersen Regnskab ApS,DK,MID,2023-06-20,premium,2021,P003
C00384,Mortensen Bogføring ApS,DK,SMB,2023-06-03,basic,552,
C00385,Sørensen Økonomi ApS,DK,ENT,2023-06-21,enterprise,3959,
C00386,Sørensen Consulting ApS,DK,ENT,2023-06-12,enterprise,6981,P001
C00387,Mortensen Revision ApS,DK,SMB,2023-06-08,premium,1575,P002
C00388,Christensen Revision ApS,DK,SMB,2023-06-25,basic,531,P003
C00389,Christensen Consulting ApS,DK,MID,2023-06-18,enterprise,4258,
C00390,Sørensen Revision ApS,DK,ENT,2023-06-28,enterprise,5223,P003
C00391,Holm Bogføring ApS,DK,SMB,2023-06-19,basic,740,
C00392,Pedersen Regnskab ApS,DK,ENT,2023-06-27,enterprise,7832,P001
C00393,Sørensen Consulting ApS,DK,SMB,2023-06-03,basic,460,P001
C00394,Sørensen Regnskab ApS,DK,MID,2023-06-07,premium,1363,
C00395,Mortensen Revision ApS,DK,SMB,2023-06-01,basic,522,
C00396,Sørensen Revision ApS,DK,SMB,2023-06-03,premium,1810,
C00397,Nielsen Økonomi ApS,DK,MID,2023-07-06,enterprise,5609,
C00398,Sørensen Økonomi ApS,DK,SMB,2023-07-24,basic,613,P001
C00399,Andersen Regnskab ApS,DK,SMB,2023-07-01,basic,484,P001
C00400,Pedersen Økonomi ApS,DK,SMB,2023-07-13,basic,535,
C00401,Holm Bogføring ApS,DK,SMB,2023-07-12,basic,695,
C00402,Larsen Regnskab ApS,DK,SMB,2023-07-06,premium,1068,P002
C00403,Sørensen Consulting ApS,DK,MID,2023-07-06,basic,488,P001
C00404,Hansen Consulting ApS,DK,MID,2023-07-20,premium,1883,
C00405,Jensen Consulting ApS,DK,SMB,2023-07-14,basic,555,
C00406,Andersen Økonomi ApS,DK,ENT,2023-07-24,enterprise,6106,P001
C00407,Nielsen Revision ApS,DK,SMB,2023-07-19,basic,477,P002
C00408,Hansen Revision ApS,DK,MID,2023-07-27,premium,1408,P001
C00409,Larsen Regnskab ApS,DK,SMB,2023-07-03,basic,653,P003
C00410,Andersen Revision ApS,DK,SMB,2023-07-21,basic,645,P002
C00411,Hansen Regnskab ApS,DK,SMB,2023-07-15,basic,587,
C00412,Holm Bogføring ApS,DK,MID,2023-07-03,premium,1847,
C00413,Pedersen Consulting ApS,DK,SMB,2023-07-18,basic,717,P003
C00414,Holm Consulting ApS,DK,SMB,2023-07-08,basic,467,P003
C00415,Hansen Bogføring ApS,DK,SMB,2023-07-05,premium,1354,
C00416,Jensen Bogføring ApS,DK,SMB,2023-07-26,basic,490,
C00417,Nielsen Regnskab ApS,DK,MID,2023-07-27,premium,1528,P003
C00418,Holm Consulting ApS,DK,SMB,2023-07-13,basic,591,P001
C00419,Andersen Økonomi ApS,DK,SMB,2023-08-09,basic,798,
C00420,Sørensen Regnskab ApS,DK,MID,2023-08-11,basic,693,
C00421,Hansen Revision ApS,DK,SMB,2023-08-10,basic,800,P001
C00422,Nielsen Bogføring ApS,DK,MID,2023-08-25,premium,1853,
C00423,Sørensen Regnskab ApS,DK,SMB,2023-08-15,premium,2517,P003
C00424,Holm Regnskab ApS,DK,MID,2023-08-17,basic,709,P003
C00425,Pedersen Regnskab ApS,DK,SMB,2023-08-06,premium,2714,P001
C00426,Nielsen Regnskab ApS,DK,MID,2023-08-12,premium,2686,P002
C00427,Pedersen Consulting ApS,DK,SMB,2023-08-08,basic,540,
C00428,Nielsen Revision ApS,DK,SMB,2023-08-18,basic,582,
C00429,Christensen Bogføring ApS,DK,SMB,2023-08-01,basic,742,
C00430,Andersen Økonomi ApS,DK,SMB,2023-08-21,basic,783,P001
C00431,Larsen Revision ApS,DK,MID,2023-08-05,premium,1017,P003
C00432,Holm Økonomi ApS,DK,SMB,2023-08-28,basic,688,P003
C00433,Sørensen Consulting ApS,DK,SMB,2023-08-19,basic,789,
C00434,Sørensen Revision ApS,DK,SMB,2023-08-21,basic,800,P001
C00435,Larsen Bogføring ApS,DK,SMB,2023-08-21,basic,785,
C00436,Holm Økonomi ApS,DK,SMB,2023-08-05,basic,479,
C00437,Larsen Revision ApS,DK,SMB,2023-08-22,basic,463,
C00438,Holm Bogføring ApS,DK,SMB,2023-08-14,premium,2194,
C00439,Pedersen Revision ApS,DK,MID,2023-08-11,premium,2094,
C00440,Hansen Revision ApS,DK,SMB,2023-08-17,basic,786,
C00441,Mortensen Regnskab ApS,DK,MID,2023-09-28,premium,2271,P001
C00442,Hansen Bogføring ApS,DK,MID,2023-09-28,premium,1846,P001
C00443,Hansen Regnskab ApS,DK,SMB,2023-09-11,basic,684,P003
C00444,Andersen Økonomi ApS,DK,SMB,2023-09-16,premium,1641,
C00445,Hansen Consulting ApS,DK,MID,2023-09-25,premium,1324,P001
C00446,Mortensen Bogføring ApS,DK,MID,2023-09-14,premium,1977,P001
C00447,Mortensen Bogføring ApS,DK,SMB,2023-09-24,basic,614,
C00448,Larsen Bogføring ApS,DK,MID,2023-09-01,premium,1509,P002
C00449,Larsen Revision ApS,DK,SMB,2023-09-04,basic,535,P001
C00450,Hansen Revision ApS,DK,MID,2023-09-15,premium,1691,P003
C00451,Hansen Bogføring ApS,DK,SMB,2023-09-16,basic,656,P001
C00452,Andersen Økonomi ApS,DK,SMB,2023-09-24,basic,513,P003
C00453,Andersen Regnskab ApS,DK,SMB,2023-09-21,basic,474,
C00454,Nielsen Consulting ApS,DK,MID,2023-09-21,basic,509,P002
C00455,Nielsen Consulting ApS,DK,SMB,2023-09-09,basic,772,P002
C00456,Nielsen Consulting ApS,DK,MID,2023-09-09,premium,1857,
C00457,Holm Bogføring ApS,DK,MID,2023-09-24,premium,2607,P001
C00458,Larsen Bogføring ApS,DK,SMB,2023-09-25,basic,553,P002
C00459,Sørensen Bogføring ApS,DK,SMB,2023-09-02,premium,2409,
C00460,Pedersen Bogføring ApS,DK,SMB,2023-09-01,basic,506,
C00461,Christensen Økonomi ApS,DK,MID,2023-09-03,basic,501,
C00462,Larsen Revision ApS,DK,SMB,2023-09-10,basic,539,
C00463,Hansen Regnskab ApS,DK,SMB,2023-10-15,basic,694,
C00464,Pedersen Consulting ApS,DK,MID,2023-10-05,basic,531,P003
C00465,Hansen Økonomi ApS,DK,SMB,2023-10-22,basic,633,
C00466,Sørensen Regnskab ApS,DK,SMB,2023-10-16,basic,473,P003
C00467,Holm Bogføring ApS,DK,MID,2023-10-23,premium,2522,
C00468,Nielsen Økonomi ApS,DK,MID,2023-10-22,premium,2409,
C00469,Jensen Bogføring ApS,DK,MID,2023-10-22,premium,2359,
C00470,Mortensen Økonomi ApS,DK,MID,2023-10-27,enterprise,4247,P001
C00471,Larsen Regnskab ApS,DK,SMB,2023-10-28,basic,701,P002
C00472,Nielsen Økonomi ApS,DK,SMB,2023-10-17,basic,656,
C00473,Nielsen Økonomi ApS,DK,MID,2023-10-15,premium,2754,P002
C00474,Andersen Regnskab ApS,DK,MID,2023-10-24,basic,661,P003
C00475,Mortensen Bogføring ApS,DK,MID,2023-10-26,premium,1623,
C00476,Pedersen Revision ApS,DK,ENT,2023-10-15,enterprise,4244,
C00477,Pedersen Regnskab ApS,DK,MID,2023-10-18,premium,2467,
C00478,Larsen Consulting ApS,DK,MID,2023-10-04,premium,1699,P003
C00479,Jensen Regnskab ApS,DK,SMB,2023-10-17,basic,534,P003
C00480,Sørensen Regnskab ApS,DK,SMB,2023-10-07,premium,1804,P001
C00481,Pedersen Økonomi ApS,DK,ENT,2023-10-02,enterprise,4809,
C00482,Andersen Consulting ApS,DK,SMB,2023-10-22,basic,705,P003
C00483,Hansen Bogføring ApS,DK,ENT,2023-10-16,enterprise,5251,
C00484,Jensen Consulting ApS,DK,SMB,2023-10-04,basic,614,P002
C00485,Hansen Consulting ApS,DK,MID,2023-11-20,premium,2377,P003
C00486,Holm Consulting ApS,DK,SMB,2023-11-21,basic,630,
C00487,Andersen Consulting ApS,DK,MID,2023-11-22,premium,2723,P002
C00488,Larsen Revision ApS,DK,SMB,2023-11-13,basic,552,P001
C00489,Nielsen Consulting ApS,DK,MID,2023-11-23,premium,2108,P002
C00490,Mortensen Økonomi ApS,DK,MID,2023-11-28,premium,1459,
C00491,Andersen Økonomi ApS,DK,SMB,2023-11-08,premium,2425,P003
C00492,Andersen Regnskab ApS,DK,SMB,2023-11-13,premium,2403,P003
C00493,Sørensen Consulting ApS,DK,SMB,2023-11-24,basic,676,
C00494,Larsen Økonomi ApS,DK,MID,2023-11-18,premium,2484,
C00495,Nielsen Økonomi ApS,DK,ENT,2023-11-06,premium,1355,
C00496,Andersen Revision ApS,DK,SMB,2023-11-02,basic,516,P002
C00497,Holm Regnskab ApS,DK,MID,2023-11-15,basic,528,
C00498,Mortensen Revision ApS,DK,ENT,2023-11-25,enterprise,6267,P003
C00499,Mortensen Regnskab ApS,DK,MID,2023-11-03,premium,1450,
C00500,Sørensen Revision ApS,DK,SMB,2023-11-06,basic,497,P001
C00501,Andersen Regnskab ApS,DK,SMB,2023-11-12,premium,2266,P003
C00502,Holm Bogføring ApS,DK,SMB,2023-11-22,basic,778,
C00503,Jensen Revision ApS,DK,MID,2023-11-02,premium,2630,
C00504,Sørensen Consulting ApS,DK,MID,2023-11-18,basic,714,
C00505,Christensen Revision ApS,DK,SMB,2023-11-26,basic,601,
C00506,Nielsen Bogføring ApS,DK,SMB,2023-11-17,basic,725,P003
C00507,Jensen Økonomi ApS,DK,MID,2023-12-19,enterprise,7139,P003
C00508,Holm Regnskab ApS,DK,SMB,2023-12-11,basic,723,P003
C00509,Nielsen Revision ApS,DK,MID,2023-12-25,basic,487,P003
C00510,Pedersen Økonomi ApS,DK,MID,2023-12-26,premium,1576,
C00511,Jensen Consulting ApS,DK,MID,2023-12-13,basic,530,P001
C00512,Sørensen Regnskab ApS,DK,ENT,2023-12-10,premium,2387,
C00513,Jensen Consulting ApS,DK,MID,2023-12-18,basic,471,P003
C00514,Mortensen Bogføring ApS,DK,ENT,2023-12-18,enterprise,6616,P003
C00515,Andersen Consulting ApS,DK,MID,2023-12-08,premium,1234,P003
C00516,Christensen Consulting ApS,DK,MID,2023-12-15,basic,793,P001
C00517,Nielsen Bogføring ApS,DK,ENT,2023-12-16,enterprise,5721,P003
C00518,Hansen Consulting ApS,DK,SMB,2023-12-11,basic,787,P003
C00519,Jensen Revision ApS,DK,SMB,2023-12-26,basic,452,P001
C00520,Pedersen Økonomi ApS,DK,SMB,2023-12-27,basic,619,
C00521,Nielsen Revision ApS,DK,MID,2023-12-12,premium,1222,P003
C00522,Nielsen Regnskab ApS,DK,MID,2023-12-28,enterprise,5409,P003
C00523,Christensen Regnskab ApS,DK,SMB,2023-12-21,basic,657,
C00524,Sørensen Økonomi ApS,DK,SMB,2023-12-18,premium,2105,P001
C00525,Mortensen Consulting ApS,DK,MID,2023-12-08,premium,2755,P002
C00526,Hansen Consulting ApS,DK,SMB,2023-12-03,basic,789,P003
C00527,Hansen Økonomi ApS,DK,SMB,2023-12-05,basic,739,
C00528,Christensen Regnskab ApS,DK,SMB,2023-12-12,premium,1474,P002
C00529,Sørensen Økonomi ApS,DK,SMB,2024-01-17,premium,1456,P002
C00530,Pedersen Bogføring ApS,DK,SMB,2024-01-26,basic,706,
C00531,Nielsen Bogføring ApS,DK,MID,2024-01-17,premium,1382,P003
C00532,Pedersen Bogføring ApS,DK,MID,2024-01-14,premium,1986,
C00533,Holm Consulting ApS,DK,SMB,2024-01-19,premium,1045,P001
C00534,Larsen Bogføring ApS,DK,SMB,2024-01-06,basic,743,P001
C00535,Larsen Regnskab ApS,DK,ENT,2024-01-17,enterprise,3952,
C00536,Jensen Consulting ApS,DK,SMB,2024-01-07,premium,2776,P001
C00537,Sørensen Økonomi ApS,DK,MID,2024-01-27,premium,2046,P003
C00538,Christensen Consulting ApS,DK,SMB,2024-01-20,basic,647,P001
C00539,Hansen Økonomi ApS,DK,ENT,2024-01-28,enterprise,5025,
C00540,Nielsen Økonomi ApS,DK,SMB,2024-01-20,premium,2088,P001
C00541,Jensen Consulting ApS,DK,SMB,2024-01-22,basic,450,
C00542,Jensen Revision ApS,DK,SMB,2024-01-14,basic,721,P002
C00543,Pedersen Bogføring ApS,DK,MID,2024-01-19,enterprise,4600,P002
C00544,Andersen Regnskab ApS,DK,SMB,2024-01-28,basic,728,P001
C00545,Sørensen Økonomi ApS,DK,SMB,2024-01-19,basic,642,
C00546,Jensen Consulting ApS,DK,SMB,2024-01-05,basic,583,
C00547,Jensen Consulting ApS,DK,MID,2024-01-12,enterprise,7055,
C00548,Larsen Revision ApS,DK,SMB,2024-01-26,basic,736,
C00549,Nielsen Bogføring ApS,DK,SMB,2024-01-19,basic,520,
C00550,Sørensen Consulting ApS,DK,MID,2024-01-15,enterprise,4621,P002
C00551,Pedersen Økonomi ApS,DK,ENT,2024-02-23,premium,2584,
C00552,Holm Consulting ApS,DK,SMB,2024-02-01,basic,715,P001
C00553,Andersen Bogføring ApS,DK,MID,2024-02-17,premium,2380,P001
C00554,Jensen Consulting ApS,DK,ENT,2024-02-03,enterprise,6692,
C00555,Mortensen Revision ApS,DK,SMB,2024-02-07,premium,1140,
C00556,Christensen Consulting ApS,DK,MID,2024-02-24,enterprise,6651,P002
C00557,Mortensen Regnskab ApS,DK,SMB,2024-02-07,basic,452,P002
C00558,Larsen Consulting ApS,DK,SMB,2024-02-18,basic,509,
C00559,Holm Økonomi ApS,DK,MID,2024-02-27,premium,1906,
C00560,Holm Regnskab ApS,DK,SMB,2024-02-25,basic,684,
C00561,Christensen Bogføring ApS,DK,SMB,2024-02-16,basic,774,
C00562,Larsen Bogføring ApS,DK,SMB,2024-02-26,premium,2057,P003
C00563,Pedersen Revision ApS,DK,SMB,2024-02-10,basic,625,P001
C00564,Christensen Økonomi ApS,DK,SMB,2024-02-12,basic,543,
C00565,Christensen Bogføring ApS,DK,SMB,2024-02-24,premium,2787,P001
C00566,Pedersen Consulting ApS,DK,MID,2024-02-27,basic,504,P001
C00567,Sørensen Consulting ApS,DK,MID,2024-02-01,premium,1086,
C00568,Larsen Økonomi ApS,DK,MID,2024-02-19,premium,2565,
C00569,Andersen Consulting ApS,DK,SMB,2024-02-05,premium,1979,
C00570,Mortensen Økonomi ApS,DK,SMB,2024-02-12,basic,539,P001
C00571,Sørensen Revision ApS,DK,MID,2024-02-11,basic,557,P001
C00572,Sørensen Revision ApS,DK,SMB,2024-02-06,basic,691,
C00573,Hansen Økonomi ApS,DK,MID,2024-03-05,premium,1968,
C00574,Sørensen Økonomi ApS,DK,SMB,2024-03-16,premium,2291,P003
C00575,Andersen Bogføring ApS,DK,MID,2024-03-18,basic,500,
C00576,Larsen Revision ApS,DK,SMB,2024-03-27,premium,1197,P002
C00577,Nielsen Revision ApS,DK,SMB,2024-03-12,premium,1527,P002
C00578,Mortensen Bogføring ApS,DK,MID,2024-03-28,premium,2181,
C00579,Pedersen Regnskab ApS,DK,SMB,2024-03-25,basic,711,P003
C00580,Sørensen Økonomi ApS,DK,MID,2024-03-13,premium,1296,
C00581,Christensen Revision ApS,DK,MID,2024-03-21,premium,1146,P002
C00582,Sørensen Consulting ApS,DK,MID,2024-03-10,premium,1809,P002
C00583,Hansen Bogføring ApS,DK,ENT,2024-03-17,enterprise,5306,
C00584,Jensen Regnskab ApS,DK,SMB,2024-03-22,premium,2535,P001
C00585,Mortensen Regnskab ApS,DK,SMB,2024-03-04,premium,2123,P002
C00586,Jensen Revision ApS,DK,SMB,2024-03-04,basic,785,
C00587,Hansen Regnskab ApS,DK,SMB,2024-03-08,basic,770,P003
C00588,Pedersen Consulting ApS,DK,MID,2024-03-02,enterprise,6464,
C00589,Pedersen Consulting ApS,DK,SMB,2024-03-09,basic,726,P003
C00590,Pedersen Consulting ApS,DK,SMB,2024-03-14,basic,608,
C00591,Larsen Regnskab ApS,DK,MID,2024-03-08,premium,1749,P001
C00592,Mortensen Regnskab ApS,DK,SMB,2024-03-01,premium,1279,P002
C00593,Larsen Consulting ApS,DK,ENT,2024-03-23,enterprise,7708,P002
C00594,Jensen Økonomi ApS,DK,MID,2024-03-08,premium,1386,P003
C00595,Pedersen Bogføring ApS,DK,MID,2024-04-04,premium,1557,
C00596,Larsen Revision ApS,DK,SMB,2024-04-11,basic,723,P001
C00597,Pedersen Bogføring ApS,DK,MID,2024-04-05,premium,1476,P001
C00598,Pedersen Regnskab ApS,DK,SMB,2024-04-11,premium,2020,
C00599,Nielsen Consulting ApS,DK,SMB,2024-04-11,premium,1299,P002
C00600,Nielsen Bogføring ApS,DK,MID,2024-04-07,premium,1781,
C00601,Nielsen Consulting ApS,DK,MID,2024-04-08,basic,685,
C00602,Hansen Regnskab ApS,DK,ENT,2024-04-22,enterprise,6356,
C00603,Christensen Revision ApS,DK,ENT,2024-04-24,enterprise,5875,P002
C00604,Sørensen Regnskab ApS,DK,MID,2024-04-02,premium,1231,P002
C00605,Andersen Regnskab ApS,DK,MID,2024-04-06,premium,1810,
C00606,Christensen Bogføring ApS,DK,MID,2024-04-19,premium,2221,P001
C00607,Hansen Consulting ApS,DK,SMB,2024-04-16,basic,770,P002
C00608,Sørensen Økonomi ApS,DK,SMB,2024-04-26,basic,612,
C00609,Larsen Regnskab ApS,DK,SMB,2024-04-24,basic,633,
C00610,Christensen Consulting ApS,DK,MID,2024-04-16,premium,2111,
C00611,Mortensen Bogføring ApS,DK,SMB,2024-04-06,basic,689,P003
C00612,Andersen Consulting ApS,DK,SMB,2024-04-03,basic,584,P002
C00613,Christensen Revision ApS,DK,MID,2024-04-13,enterprise,6782,
C00614,Pedersen Consulting ApS,DK,SMB,2024-04-24,premium,2677,P003
C00615,Mortensen Regnskab ApS,DK,MID,2024-04-05,premium,2312,P001
C00616,Christensen Regnskab ApS,DK,MID,2024-04-02,basic,466,P002
C00617,Nielsen Revision ApS,DK,SMB,2024-05-27,basic,765,P001
C00618,Mortensen Økonomi ApS,DK,ENT,2024-05-03,enterprise,4595,P001
C00619,Hansen Consulting ApS,DK,SMB,2024-05-07,basic,741,
C00620,Sørensen Økonomi ApS,DK,SMB,2024-05-24,premium,2569,
C00621,Mortensen Økonomi ApS,DK,MID,2024-05-23,enterprise,5166,
C00622,Sørensen Consulting ApS,DK,SMB,2024-05-17,basic,757,P002
C00623,Sørensen Consulting ApS,DK,MID,2024-05-11,premium,2296,P003
C00624,Larsen Revision ApS,DK,SMB,2024-05-08,basic,731,
C00625,Holm Regnskab ApS,DK,SMB,2024-05-15,basic,467,
C00626,Christensen Revision ApS,DK,SMB,2024-05-17,premium,1013,P001
C00627,Mortensen Consulting ApS,DK,MID,2024-05-01,enterprise,6060,
C00628,Holm Bogføring ApS,DK,SMB,2024-05-05,basic,529,P002
C00629,Nielsen Revision ApS,DK,SMB,2024-05-08,basic,742,P001
C00630,Nielsen Consulting ApS,DK,SMB,2024-05-26,basic,745,
C00631,Sørensen Revision ApS,DK,SMB,2024-05-21,premium,2180,P001
C00632,Christensen Consulting ApS,DK,SMB,2024-05-27,premium,1246,
C00633,Sørensen Consulting ApS,DK,MID,2024-05-01,premium,1110,P001
C00634,Jensen Økonomi ApS,DK,SMB,2024-05-19,basic,563,P003
C00635,Hansen Bogføring ApS,DK,SMB,2024-05-25,basic,563,P002
C00636,Nielsen Økonomi ApS,DK,SMB,2024-05-11,basic,475,P002
C00637,Pedersen Økonomi ApS,DK,SMB,2024-05-17,basic,519,P001
C00638,Larsen Økonomi ApS,DK,SMB,2024-05-21,basic,718,P001
C00639,Nielsen Regnskab ApS,DK,SMB,2024-06-27,basic,529,
C00640,Larsen Regnskab ApS,DK,SMB,2024-06-24,premium,1302,
C00641,Christensen Consulting ApS,DK,MID,2024-06-11,basic,680,P002
C00642,Hansen Regnskab ApS,DK,SMB,2024-06-07,basic,582,P003
C00643,Holm Revision ApS,DK,SMB,2024-06-22,basic,480,P003
C00644,Sørensen Regnskab ApS,DK,SMB,2024-06-02,premium,1136,P002
C00645,Mortensen Regnskab ApS,DK,SMB,2024-06-01,premium,1791,P002
C00646,Pedersen Consulting ApS,DK,SMB,2024-06-11,basic,495,P003
C00647,Jensen Bogføring ApS,DK,SMB,2024-06-23,basic,721,P002
C00648,Larsen Regnskab ApS,DK,SMB,2024-06-01,basic,770,P003
C00649,Larsen Bogføring ApS,DK,MID,2024-06-13,premium,1060,
C00650,Mortensen Consulting ApS,DK,SMB,2024-06-05,basic,520,P002
C00651,Jensen Revision ApS,DK,MID,2024-06-28,premium,1492,
C00652,Holm Consulting ApS,DK,SMB,2024-06-20,basic,555,
C00653,Mortensen Bogføring ApS,DK,MID,2024-06-22,enterprise,6331,
C00654,Holm Bogføring ApS,DK,ENT,2024-06-14,enterprise,4989,
C00655,Andersen Revision ApS,DK,SMB,2024-06-11,basic,510,P001
C00656,Nielsen Bogføring ApS,DK,ENT,2024-06-14,enterprise,6042,P001
C00657,Holm Bogføring ApS,DK,SMB,2024-06-06,premium,2263,P003
C00658,Hansen Consulting ApS,DK,SMB,2024-06-20,basic,633,P002
C00659,Pedersen Økonomi ApS,DK,MID,2024-06-28,premium,1765,P002
C00660,Andersen Revision ApS,DK,SMB,2024-06-05,basic,659,
C00661,Mortensen Consulting ApS,DK,SMB,2024-07-15,premium,2797,
C00662,Christensen Revision ApS,DK,SMB,2024-07-02,basic,772,
C00663,Larsen Consulting ApS,DK,SMB,2024-07-15,basic,596,P002
C00664,Pedersen Regnskab ApS,DK,MID,2024-07-02,enterprise,7597,
C00665,Mortensen Bogføring ApS,DK,SMB,2024-07-24,basic,749,
C00666,Christensen Økonomi ApS,DK,SMB,2024-07-13,basic,541,P003
C00667,Nielsen Regnskab ApS,DK,SMB,2024-07-03,basic,533,
C00668,Mortensen Consulting ApS,DK,MID,2024-07-04,premium,1174,P002
C00669,Holm Bogføring ApS,DK,SMB,2024-07-06,basic,537,
C00670,Larsen Bogføring ApS,DK,MID,2024-07-06,basic,607,P002
C00671,Larsen Regnskab ApS,DK,MID,2024-07-04,enterprise,3828,
C00672,Pedersen Bogføring ApS,DK,SMB,2024-07-15,basic,452,
C00673,Andersen Bogføring ApS,DK,SMB,2024-07-22,basic,490,
C00674,Andersen Revision ApS,DK,SMB,2024-07-18,basic,556,P001
C00675,Larsen Revision ApS,DK,SMB,2024-07-02,basic,745,
C00676,Holm Consulting ApS,DK,SMB,2024-07-03,basic,541,P002
C00677,Sørensen Regnskab ApS,DK,MID,2024-07-19,basic,683,
C00678,Jensen Consulting ApS,DK,MID,2024-07-03,premium,1776,
C00679,Mortensen Bogføring ApS,DK,SMB,2024-07-03,basic,590,P002
C00680,Pedersen Consulting ApS,DK,SMB,2024-07-20,basic,772,P001
C00681,Holm Revision ApS,DK,ENT,2024-07-26,enterprise,6392,P003
C00682,Pedersen Bogføring ApS,DK,MID,2024-07-05,premium,2493,
C00683,Sørensen Regnskab ApS,DK,SMB,2024-08-23,premium,1630,P003
C00684,Andersen Bogføring ApS,DK,MID,2024-08-04,premium,2483,
C00685,Andersen Bogføring ApS,DK,SMB,2024-08-07,basic,794,P002
C00686,Pedersen Økonomi ApS,DK,SMB,2024-08-16,basic,724,
C00687,Sørensen Consulting ApS,DK,SMB,2024-08-24,basic,739,
C00688,Sørensen Regnskab ApS,DK,SMB,2024-08-18,basic,619,
C00689,Holm Consulting ApS,DK,SMB,2024-08-27,premium,2283,P001
C00690,Sørensen Regnskab ApS,DK,SMB,2024-08-13,basic,607,
C00691,Christensen Consulting ApS,DK,SMB,2024-08-09,basic,571,P002
C00692,Nielsen Økonomi ApS,DK,SMB,2024-08-10,basic,469,
C00693,Pedersen Consulting ApS,DK,SMB,2024-08-17,basic,706,P002
C00694,Mortensen Bogføring ApS,DK,MID,2024-08-10,basic,500,
C00695,Nielsen Regnskab ApS,DK,MID,2024-08-07,premium,2461,
C00696,Nielsen Consulting ApS,DK,MID,2024-08-22,enterprise,6530,P001
C00697,Christensen Revision ApS,DK,MID,2024-08-25,premium,2182,
C00698,Nielsen Revision ApS,DK,SMB,2024-08-07,basic,613,
C00699,Nielsen Bogføring ApS,DK,SMB,2024-08-05,basic,768,
C00700,Larsen Consulting ApS,DK,SMB,2024-08-18,basic,522,
C00701,Andersen Økonomi ApS,DK,SMB,2024-08-03,premium,2107,P001
C00702,Holm Økonomi ApS,DK,SMB,2024-08-04,basic,650,P003
C00703,Mortensen Regnskab ApS,DK,SMB,2024-08-20,basic,551,
C00704,Pedersen Regnskab ApS,DK,MID,2024-08-25,premium,1190,
C00705,Holm Consulting ApS,DK,SMB,2024-09-12,premium,1578,
C00706,Nielsen Revision ApS,DK,SMB,2024-09-05,basic,504,P003
C00707,Mortensen Bogføring ApS,DK,SMB,2024-09-18,basic,572,
C00708,Holm Revision ApS,DK,SMB,2024-09-03,premium,2210,P002
C00709,Holm Økonomi ApS,DK,MID,2024-09-18,basic,792,P003
C00710,Nielsen Consulting ApS,DK,SMB,2024-09-20,basic,677,P002
C00711,Andersen Regnskab ApS,DK,MID,2024-09-04,premium,2679,P002
C00712,Hansen Økonomi ApS,DK,MID,2024-09-07,enterprise,3801,
C00713,Sørensen Revision ApS,DK,SMB,2024-09-18,basic,678,P003
C00714,Sørensen Regnskab ApS,DK,MID,2024-09-19,premium,1890,
C00715,Andersen Revision ApS,DK,ENT,2024-09-20,enterprise,4844,
C00716,Sørensen Regnskab ApS,DK,ENT,2024-09-18,premium,2146,
C00717,Jensen Revision ApS,DK,SMB,2024-09-28,basic,671,
C00718,Pedersen Bogføring ApS,DK,SMB,2024-09-23,basic,729,P001
C00719,Hansen Revision ApS,DK,SMB,2024-09-07,premium,1737,
C00720,Hansen Økonomi ApS,DK,MID,2024-09-28,basic,486,
C00721,Pedersen Consulting ApS,DK,SMB,2024-09-22,premium,1173,P002
C00722,Pedersen Økonomi ApS,DK,MID,2024-09-14,premium,1868,
